ACCT_GUID,EFF_DT,CIFDB_ACCT_ID,ACCT_BAL_AMT,ACCT_STATUS_RSN_TXT,PAYMT_MIN_DUE_AMT,PAST_DUE_1_30_AMT,PAST_DUE_31_60_AMT,PAST_DUE_61_90_AMT,PAST_DUE_91_120_AMT,PAST_DUE_121_150_AMT,PAST_DUE_151_180_AMT,PAST_DUE_181_210_AMT,PAST_DUE_211_240_AMT,PAST_DUE_241_270_AMT,PAST_DUE_271_300_AMT,PAST_DUE_301_330_AMT,PAST_DUE_331_360_AMT,PAST_DUE_361_UP_AMT,CHARGEOFF_DT,CR_LMT_AMT,CR_LMT_AVLB_AMT,TOT_PAST_DUE_AMT,LAST_PAST_DUE_CYCL_AMT,PAST_DUE_CYCL_LTD_CNT,ACTL_DAYS_PAST_DUE_CNT,CNSCTV_DAYS_PAST_DUE_CNT,MOST_RCNT_PAST_DUE_DT,PAST_DUE_ACCT_STATUS_CD,COLL_ENRLM_STATUS_CD,PAST_DUE_CYCL_TXT,CLNT_PRDCT_CD
831ff558-6691-42db-8ace-2563fd8e3e61,2025-05-25,5008677,48967.03,Where soldier positive in.,1224.89,585.37,17.7,165.14,966.64,1637.38,594.86,477.91,1435.05,1622.73,1601.59,1179.33,1027.13,1328.51,,125078.38,64379.2,12639.34,2033.83,12,18,26,2025-05-07 06:06:31,Lx,CENRL828,Arm analysis rather street expert security.,PRDCT01
000055c2-3c8f-4110-b2e3-21d7c322ae80,2025-04-27,8636851,22561.37,Hear answer office or arm data.,3608.78,162.71,898.64,1223.24,542.59,946.76,1551.42,1993.89,1579.21,1704.9,645.23,656.89,809.64,1754.17,,32585.67,19014.2,14469.29,2373.44,3,18,11,2025-04-08 21:20:02,lQ,CENRL492,Blood small focus.,PRDCT38
e02fdedc-3bef-437d-a540-02397f105820,2025-03-23,6653178,63420.18,Relate section physical him sign meet paper.,4341.51,1305.14,1188.6,857.49,437.58,642.79,565.41,418.79,272.06,1909.67,1744.19,398.53,1779.15,139.34,,20393.63,14232.19,11658.74,1898.96,3,1,15,2025-05-05 14:00:14,tG,CENRL442,Visit line recently factor factor guess.,PRDCT15
c1837db2-4a49-4452-aa1c-fafc0ca528d0,2025-03-10,1715549,24601.38,Social make defense fast could new end.,4882.44,337.48,653.93,690.08,466.18,1571.98,466.15,1547.33,1361.03,1607.9,995.99,523.38,312.18,99.15,,14718.05,999.66,10632.76,4737.2,2,7,17,2025-04-11 16:37:02,vf,CENRL464,Machine training perhaps expect.,PRDCT24
7f8be3e5-c7fd-4b96-9598-cb57dff753f1,2025-03-13,2721617,57385.27,Wrong act hear sit.,1974.36,468.8,1837.39,560.33,1583.14,463.44,1883.76,233.11,368.94,212.1,1541.68,1934.23,758.53,866.06,,103124.08,42491.16,12711.51,1495.85,5,24,25,2025-05-28 06:13:12,gX,CENRL847,Generation building take visit.,PRDCT16
0978cf44-ecf7-4df7-99a0-6552f5dc3011,2025-03-03,9423277,26113.38,Control participant character successful future now value identify.,1739.73,331.8,358.91,1326.84,791.77,334.83,937.13,282.8,1582.29,1825.75,649.06,1976.84,556.57,940.26,,89588.67,56551.87,11894.85,2909.33,6,18,19,2025-04-24 08:55:10,yb,CENRL356,Sea present study.,PRDCT01
f61c36dc-a93d-4232-b37a-db46b9624a64,2025-03-04,3888887,40649.28,Possible message box others threat throughout.,1156.37,1933.73,1960.73,1705.93,1793.29,1751.79,645.0,69.83,1229.28,193.99,1142.64,583.12,1617.88,1319.81,,195155.75,59836.87,15947.02,4944.63,7,8,17,2025-05-01 10:28:30,mQ,CENRL743,Age baby buy fight shoulder.,PRDCT14
a915ec46-4c5b-469d-b74a-06cbb79bf681,2025-05-28,3158248,73852.78,Thus world action knowledge political beyond pressure.,230.72,1751.3,313.08,987.03,686.72,1334.31,228.19,79.14,1394.8,765.13,1863.42,1999.22,1189.33,189.31,,89006.53,27642.4,12780.98,3922.61,7,3,1,2025-04-25 12:28:48,Wm,CENRL983,Event sing end car billion goal.,PRDCT48
28a19f9f-65fa-4d36-bd74-e79aaa51f082,2025-03-18,2295829,72590.28,Eye true experience memory.,3561.13,1569.75,308.47,1905.05,197.93,1966.14,1547.7,401.14,1290.05,794.86,1080.89,1350.16,1151.2,1052.0,,32050.01,29164.38,14615.34,4970.16,0,11,14,2025-04-30 13:27:38,Ue,CENRL081,Participant magazine physical time.,PRDCT63
cc27b90a-631e-4b9f-915b-4c960d76cb10,2025-03-08,6561836,5856.52,Word shake author loss.,3443.73,1941.01,566.61,1789.04,1813.62,952.01,1834.87,520.1,1698.79,63.21,1985.88,495.5,488.23,445.49,,166208.88,120626.29,14594.36,4831.53,9,15,29,2025-05-09 03:03:44,fY,CENRL327,Thing room out.,PRDCT89
a5a7dacc-36bf-4dd8-a176-360f7e769b1c,2025-03-31,4473450,94972.77,Church place example old population relationship time.,2749.66,90.71,356.22,618.91,111.4,1769.62,1096.85,54.58,911.99,709.95,1643.7,554.84,192.35,876.15,2025-05-14,53713.1,27736.86,8987.27,1427.17,10,14,12,2025-05-25 02:57:38,LD,CENRL669,Past social black.,PRDCT72
d21d7b06-e5a3-46da-adce-d5afdf4585b6,2025-05-07,9200257,62081.43,Federal prevent election.,1776.6,1987.76,241.33,1465.32,773.61,651.66,1989.72,1561.2,637.11,1047.12,1178.17,1291.78,289.74,433.6,,165197.8,88733.48,13548.12,4139.79,2,29,26,2025-05-04 14:19:43,sO,CENRL399,Now section material draw.,PRDCT12
c3479191-4207-4653-8845-e4c81cb2c0b6,2025-05-06,9230867,99378.41,Attorney order model concern.,642.65,673.57,352.6,946.87,1876.57,1166.95,918.9,1957.43,511.76,527.75,151.94,1672.34,1319.66,1623.45,,25517.3,16787.99,13699.79,3436.42,4,13,2,2025-04-15 13:30:26,Jz,CENRL937,Industry agency memory marriage old push.,PRDCT84
7afa48e9-86e6-442a-b9cd-2ae12f84a917,2025-05-20,1972903,45609.93,Bed follow race its.,4505.66,768.69,827.57,1386.02,1990.3,1100.79,457.13,216.86,665.55,615.27,1384.76,543.51,877.6,1630.48,,174326.56,114803.68,12464.53,2687.53,4,7,16,2025-04-21 22:07:23,QA,CENRL139,Vote field or player media religious.,PRDCT75
bc8bfafe-2fec-48d8-b0b7-f10e3363f047,2025-05-27,9796990,64699.97,Foreign explain science partner former.,1322.18,1044.84,618.03,1997.56,1466.38,1028.83,582.53,901.75,1451.35,1519.57,794.25,1611.92,1155.79,628.92,2025-04-04,176865.41,104234.89,14801.72,4607.59,8,13,28,2025-04-14 23:25:21,Fp,CENRL240,Tax many responsibility.,PRDCT55
c99c39c1-444f-482a-b1f9-15e270287f57,2025-04-21,7448225,70952.31,These number budget.,3525.83,817.23,234.51,1739.37,1276.11,1781.81,941.41,1531.94,1101.84,1121.8,1584.39,983.04,1424.19,876.12,,125166.49,15155.4,15413.76,1395.51,3,24,22,2025-05-19 20:11:20,sT,CENRL203,Garden reveal environment interest dinner because.,PRDCT08
e1e2dba1-e134-4cce-b859-ee7af7344b21,2025-04-03,7994666,84536.61,Even husband father always play.,2700.0,1808.59,1773.88,1196.96,584.19,675.31,114.62,1030.63,91.37,1546.64,161.15,1755.94,989.57,450.6,,160052.09,64882.61,12179.45,2197.94,12,5,0,2025-04-05 10:03:00,cs,CENRL256,Top provide present woman.,PRDCT97
1d5f78b3-7c5d-4e95-ba6f-14ad74e6b6d1,2025-04-02,9667231,28935.02,Effect level for wind what.,3707.29,739.29,1432.23,39.29,1261.25,297.77,1501.12,395.6,1747.99,176.05,1051.03,500.62,1637.69,860.33,,120223.54,21470.32,11640.26,705.88,8,16,10,2025-05-29 15:52:58,nU,CENRL572,Best capital toward mother Republican understand.,PRDCT56
e2be6491-dc75-4ecb-aff8-b208a606355c,2025-04-28,7555534,43559.43,Study front head the.,1063.58,284.72,1322.88,1872.07,1015.42,1455.37,310.62,1671.35,1507.55,395.69,1278.05,1085.6,1911.88,849.17,,69125.26,46543.59,14960.37,2396.11,9,26,28,2025-05-27 12:53:55,wO,CENRL500,Note him industry.,PRDCT16
55a5770d-49f3-4f3c-bb7d-f23dc8ce3ed9,2025-05-20,7398085,25516.37,Couple weight road wish just anyone indicate.,4510.28,451.26,1506.77,1233.81,1546.33,13.72,1224.43,1600.65,1182.78,1910.53,898.33,1248.79,1420.3,349.69,,15300.83,6704.87,14587.39,1890.99,10,23,1,2025-04-28 23:23:09,hB,CENRL355,Yourself happy improve.,PRDCT73
78a391c1-4f4a-4078-87cf-115160bf7e3f,2025-04-07,1794467,60190.61,Provide return behavior.,3801.78,563.99,4.52,160.04,1801.03,1763.93,1625.87,1392.66,928.85,255.46,1854.36,492.34,1354.35,560.79,,67845.4,56949.08,12758.19,3416.7,12,24,24,2025-04-11 17:19:51,Pm,CENRL326,Adult section charge main some.,PRDCT13
2e3ff513-55a8-45f2-ac57-5079d4e21a4d,2025-05-25,6590771,84312.23,Program heavy factor consider certainly play cut.,3529.33,891.87,335.07,1960.3,987.41,317.67,214.32,1265.42,376.58,1371.72,1992.34,417.92,239.69,64.7,2025-04-12,19614.99,440.99,10435.01,4941.49,5,12,6,2025-05-08 13:00:32,jA,CENRL108,Man her institution task.,PRDCT59
afbd4adb-7f96-4e6e-9301-602f15b6f1dc,2025-04-11,6227115,13747.1,Together strong person institution day building.,2400.56,853.68,1874.47,1337.08,1503.77,134.5,1187.02,1780.58,1730.2,1118.19,544.63,1672.31,519.56,1160.05,,111491.4,40959.45,15416.04,2159.23,5,20,14,2025-04-22 23:37:49,zI,CENRL945,Against around whom keep share.,PRDCT55
89c469c3-7497-4f82-a639-15662d47f69f,2025-04-04,9065247,20022.99,Begin just raise pretty.,1265.55,1419.34,831.95,629.72,1065.94,1141.24,887.88,408.95,592.84,1352.22,1610.31,896.74,1588.71,210.56,,38855.35,7730.21,12636.4,3796.72,10,14,27,2025-05-25 06:30:19,Sp,CENRL040,Reflect share adult.,PRDCT64
81b2c07b-0176-4bae-b9e6-af9abf0ecc8e,2025-03-07,5246907,34038.41,World official if sing.,2317.78,773.73,1315.85,1723.0,304.57,1733.04,1333.58,1961.13,550.3,613.22,1854.53,725.11,978.66,1552.18,,96545.81,1391.51,15418.9,1357.97,10,0,2,2025-05-13 13:31:17,Wv,CENRL920,Military debate side responsibility hospital power.,PRDCT83
78193b60-96fd-400b-8f2b-62773a83981b,2025-03-16,7996215,71367.08,Beyond it gas cause.,2640.02,1271.84,372.73,867.13,1795.18,1943.4,1810.83,249.98,1803.1,1205.26,876.25,215.78,759.51,663.58,,44926.05,29643.72,13834.57,1534.17,1,7,7,2025-05-10 04:50:02,wZ,CENRL683,Foot movie sea key hospital.,PRDCT68
dd0993f6-e7ea-403a-b287-7fddddd86389,2025-04-16,8728885,30349.74,Without door take fast the.,4672.97,777.15,1520.73,299.07,312.42,1403.5,1885.37,43.99,1752.31,1553.88,1241.5,602.9,468.59,242.89,,79116.12,3173.63,12104.3,651.04,11,22,13,2025-05-20 14:09:09,eO,CENRL112,Arm sign while thousand.,PRDCT43
354289cd-4bf8-45a7-bcc8-035a6490887b,2025-04-06,1830908,21661.45,Police human effort health over individual interesting speak.,1884.11,1139.23,1519.18,938.94,1054.02,197.9,1389.29,1987.88,1922.95,493.98,1565.41,1806.08,119.02,516.78,2024-12-21,109037.87,36524.91,14650.66,1444.58,12,20,8,2025-04-22 09:54:13,fa,CENRL024,Where book worry.,PRDCT07
c0df6e23-c1b7-4985-a6ea-911e28223b0c,2025-04-27,3307407,76101.56,Political life gas kitchen ask issue choice.,4966.8,546.78,1849.48,859.17,974.63,1492.23,326.72,1617.75,572.81,1610.13,1398.62,945.28,257.42,1618.42,,46883.42,30074.18,14069.44,4997.81,2,18,7,2025-04-04 19:50:04,Nt,CENRL224,Whose including service important.,PRDCT13
7581eaea-3a65-4319-9009-1e969da7ab37,2025-03-03,9413621,80622.77,Increase picture citizen value dinner.,521.08,1284.32,1565.97,1792.28,24.31,648.41,793.85,409.68,1074.46,1003.35,389.84,756.53,1633.36,1272.03,,43529.83,31205.56,12648.39,360.72,4,4,27,2025-04-01 22:23:35,Gr,CENRL189,Street make walk.,PRDCT88
51004acc-ff8c-4877-b66c-87fada3049bf,2025-03-15,7845371,21946.89,Just take administration will from lay new next.,3793.74,847.56,641.11,1219.64,1123.6,1950.3,1163.99,512.62,1753.11,1598.5,1987.72,848.02,748.77,1003.41,,99108.49,95830.08,15398.35,1430.48,8,7,10,2025-05-26 22:44:56,Dc,CENRL375,Entire program board want.,PRDCT30
f27c48e2-ac2b-4923-9366-500ac4ac5fa7,2025-04-02,3595150,76161.48,Every lay account kitchen beyond.,531.36,904.15,1868.55,894.89,52.91,324.5,1775.2,393.23,1454.91,14.8,580.31,299.38,1413.82,1304.73,,39809.66,7776.3,11281.38,576.88,0,30,29,2025-05-06 22:36:26,xD,CENRL360,Cold form strong house race official room.,PRDCT72
98e80358-b052-47fb-8381-efcd4d50cadf,2025-03-31,2199434,70435.34,Wear standard seat camera.,2116.17,468.57,1479.48,640.28,1589.68,1170.45,249.97,65.08,67.55,372.59,1612.19,1259.79,16.82,423.78,,48741.35,10780.41,9416.23,3099.63,11,7,7,2025-05-25 18:54:34,fI,CENRL946,Under you majority.,PRDCT50
ac6ba791-6edb-4d10-a826-363b5335b507,2025-03-04,2465469,50604.55,Mind reflect grow could clearly sea.,4789.07,1521.18,1647.85,870.87,434.63,1917.78,533.19,68.46,1436.53,1524.43,1528.32,1583.17,1680.86,1056.79,2025-03-08,197225.46,157298.74,15804.06,1253.23,6,25,24,2025-04-01 21:38:35,Db,CENRL464,Central memory country some account.,PRDCT28
074d07e3-a00b-4170-81a5-167e6c53e0e1,2025-05-23,9723179,72155.24,Morning agree law price shoulder white window.,493.52,1399.89,431.42,1696.38,1188.53,1240.01,946.7,143.43,652.06,151.33,460.39,1667.43,1110.68,1366.17,,161255.45,55828.46,12454.42,4840.63,9,1,2,2025-05-09 06:37:37,qG,CENRL697,Media never my war effect.,PRDCT99
fa737264-10f7-46b5-a4df-17db579a0b58,2025-05-22,1812393,76067.47,Game dog few could morning newspaper.,1735.48,742.1,1193.7,1233.71,679.31,301.27,823.55,410.55,1436.93,1286.76,1288.09,915.84,710.2,1096.84,,167473.87,34337.46,12118.85,3660.68,5,3,24,2025-04-30 16:18:34,XO,CENRL079,Should discussion hope change herself throughout.,PRDCT10
5841d6fa-8d44-4340-b634-19d1621df3b8,2025-04-04,2439533,39629.44,Amount kid hear window factor.,2462.32,1282.14,528.24,397.93,5.01,326.92,140.4,1052.72,1959.56,1953.73,1479.47,113.99,1190.11,213.98,,139827.97,104467.11,10644.2,1604.76,3,21,4,2025-05-09 14:01:58,Sg,CENRL200,Into begin almost.,PRDCT54
688c1772-cea7-4d21-b0fb-7aad72edc011,2025-05-27,8219403,30635.98,Bank seek take.,1357.44,571.48,910.98,1938.74,203.26,257.21,877.85,1797.16,116.93,1646.74,1371.84,377.24,1632.62,1291.71,,114533.49,89438.63,12993.76,3751.84,0,17,2,2025-05-25 02:28:49,Pm,CENRL904,Participant place able project father.,PRDCT87
9e948cd3-7ecf-4301-a648-5b5b317d85f0,2025-04-22,6173962,39665.13,Girl generation bad over.,4727.56,1721.87,688.7,854.47,1090.01,569.54,523.04,115.36,1455.2,562.25,928.44,777.19,1083.48,780.68,,94722.62,26489.62,11150.23,1315.38,7,12,3,2025-04-06 18:35:46,Gd,CENRL536,Some say by game water picture.,PRDCT14
aa166e73-ccf7-4e8f-bb64-3d39a299b64d,2025-03-03,3037134,21124.81,Star today character meeting.,2726.39,688.28,305.33,1652.78,1949.5,172.32,688.23,188.93,1461.34,1749.07,790.36,102.14,970.8,400.02,,130582.9,10165.88,11119.1,2686.67,9,10,14,2025-05-12 08:56:06,TW,CENRL982,Audience picture decision.,PRDCT74
5fc0444d-b9dc-441f-b38a-d47367b74400,2025-04-27,4490138,7326.39,Sister allow way become eat me.,3151.9,1982.29,1747.82,1670.82,1072.56,635.21,1193.38,609.42,213.64,550.08,119.71,941.84,1579.61,193.0,,127269.63,48075.33,12509.38,670.01,8,17,24,2025-05-06 01:01:48,Jc,CENRL073,Worry take billion full.,PRDCT61
ec3e6c31-b172-40ab-a849-f9b8a6649056,2025-04-30,2757089,76051.17,Easy will memory against decade.,4652.47,901.64,1528.45,1798.53,1673.53,1781.53,458.94,1354.85,390.18,255.64,41.82,1598.89,1777.96,1948.26,,158298.89,126929.65,15510.22,1672.35,1,5,15,2025-04-03 08:24:26,ls,CENRL438,Like Democrat science order late.,PRDCT49
164652ff-763c-4192-845a-eefa7db1a626,2025-05-02,5781549,38380.0,Run defense know professor realize owner.,3868.01,654.48,399.4,580.89,1386.98,485.22,37.36,1760.54,244.34,1976.47,519.33,1865.32,1081.43,1281.12,,106419.05,59883.93,12272.88,4799.86,9,22,8,2025-04-03 23:56:24,Sd,CENRL446,Black series bank.,PRDCT70
8182b1c7-2274-4e33-b5d7-5b4d8d663c5f,2025-04-03,9359260,54220.68,Main finally explain child wish sure because.,1666.71,1837.82,1604.92,565.82,480.31,956.25,831.97,1125.72,1462.11,802.23,543.2,1207.14,1451.74,1694.89,,194107.65,28423.59,14564.12,4599.85,2,24,14,2025-05-29 17:52:30,tV,CENRL555,Those east tree wrong week source.,PRDCT88
73d3d393-2e6f-4377-9238-daa17456d198,2025-05-03,9625890,36338.98,Several also development someone.,289.86,587.03,1141.42,619.73,927.96,803.75,162.41,800.76,232.28,518.32,309.0,975.2,1049.24,391.69,,61288.27,57119.9,8518.79,146.35,9,1,23,2025-04-21 02:13:37,aF,CENRL859,Bank state get late.,PRDCT69
8d7ac391-f0a1-40a7-ae9c-cb7281378564,2025-05-20,3817537,61848.97,Organization letter full somebody.,2146.93,1241.98,848.73,1851.83,1590.48,1286.58,138.81,1819.09,630.38,1686.05,17.96,982.05,1845.57,1690.19,,122442.39,89881.89,15629.7,378.49,1,8,24,2025-05-28 10:32:50,Gd,CENRL668,Crime test wall.,PRDCT52
14391049-0255-444f-97f0-ab684a1d4ff4,2025-05-21,2111103,63001.0,Evidence window drug ability after.,1281.11,103.79,1999.67,363.05,381.17,1116.22,246.23,485.17,31.54,1462.31,1925.42,1430.02,1312.95,209.51,,66925.62,25784.87,11067.05,3366.11,11,20,28,2025-04-30 18:09:46,qU,CENRL487,Reflect fly every mother.,PRDCT06
8ab9d082-d6a5-4d74-94f3-496670c50ade,2025-05-14,6262050,8307.24,Perhaps guess information produce at despite.,1530.43,1233.49,1193.22,476.95,1082.53,1456.62,607.5,1605.29,757.63,270.24,237.17,491.39,1782.76,102.91,,192771.95,72785.58,11297.7,4850.03,4,29,13,2025-05-22 01:20:13,cq,CENRL808,Green low great too.,PRDCT62
85430294-576c-4f25-8ea7-7a2120ed31e8,2025-03-23,3699743,72246.94,Study religious responsibility conference.,4136.18,249.46,1671.05,1090.08,1286.04,284.43,1827.82,1336.82,1894.86,749.08,1858.03,1386.71,193.12,1519.0,,138144.46,2168.22,15346.5,3257.05,7,22,16,2025-04-14 22:42:16,tN,CENRL380,Bit no his.,PRDCT20
e8eaa8f5-e9f0-4907-ab71-bc87e92083dc,2025-05-01,6707147,61592.3,Tonight develop daughter option might much.,2824.81,343.74,1576.08,349.1,1303.27,1308.52,1373.52,868.21,877.89,212.66,1682.69,42.09,1484.59,1833.61,2024-12-30,140267.15,134103.33,13255.97,4808.66,10,22,14,2025-05-28 18:59:34,Mj,CENRL746,Down see ground stay tend.,PRDCT60
2e726909-a1f3-4d5b-9528-2b0ab364af6d,2025-05-05,4572485,8846.23,Action very scene page wind section decide realize.,2650.77,585.38,345.03,0.05,841.97,1339.0,101.49,1851.5,120.22,687.27,1409.32,778.17,84.76,1144.84,,197769.53,171559.34,9289.0,3081.1,5,1,25,2025-05-09 09:56:06,PJ,CENRL879,Wind beautiful imagine.,PRDCT31
481874c2-eaf9-4684-9af1-f0eca875f552,2025-03-17,2362458,46586.66,Pretty nature even ability spring.,4311.6,1697.65,1396.86,756.14,1908.86,361.44,834.0,1829.34,817.33,270.94,533.98,1813.02,1413.65,713.19,,40349.48,4261.05,14346.4,4455.99,9,18,9,2025-04-08 16:12:41,bV,CENRL940,Say you threat by.,PRDCT82
08160802-71b9-4bde-904e-9e08b30e3cfd,2025-04-28,9551081,24423.68,Traditional special establish popular.,459.36,1891.4,123.94,180.83,132.82,727.68,79.49,813.12,737.21,49.78,1006.36,1113.51,303.93,975.72,,14221.52,13945.29,8135.79,4310.07,0,13,5,2025-04-29 07:30:03,Sq,CENRL213,So well heavy both.,PRDCT84
c070cb27-b0a8-4172-bc32-adaf3e670834,2025-03-06,9902927,32085.72,Never along city focus thus visit rather.,3989.09,302.67,1129.37,673.69,639.32,451.56,658.0,1789.36,367.24,1607.24,32.03,743.98,1807.89,735.47,,92894.25,72143.1,10937.82,1955.72,4,27,28,2025-05-10 07:36:28,xz,CENRL970,Hour official candidate model long.,PRDCT97
33ec9ed8-7599-4e08-89cd-7cca0c34da61,2025-03-10,3422253,96603.63,Test note ahead but could however budget.,3887.84,1698.49,1710.81,510.72,1742.63,1545.9,859.88,1330.05,836.32,851.61,1214.56,973.83,1232.9,1954.41,,52063.43,28202.7,16462.11,4281.5,7,24,18,2025-05-11 09:50:06,Kv,CENRL980,Early heart sort much.,PRDCT08
98585f45-318f-4d90-a436-5b2d230d088a,2025-04-18,5132634,66157.06,Keep center know.,3102.53,1764.88,857.79,1023.42,587.63,287.31,1049.64,16.14,1435.19,1311.36,643.03,461.5,166.66,1273.41,,117607.43,2151.21,10877.96,2835.88,1,18,17,2025-04-10 14:30:57,fk,CENRL259,This paper relationship report seven case.,PRDCT46
caa4f6f7-1d55-4685-be2b-a5e9653ff3c9,2025-05-03,8895752,52627.58,Vote join say life moment half.,4453.82,401.8,386.25,1419.91,294.78,1848.52,437.4,1075.31,666.71,529.55,1577.13,190.32,257.46,1684.74,,75217.83,73857.61,10769.88,1761.16,8,9,8,2025-05-11 22:52:38,NZ,CENRL242,Grow language tough would care.,PRDCT56
758fa2e2-139d-4be2-9c04-e56907597051,2025-05-17,9686604,44538.38,Yard open guy tell project rule.,2683.01,917.83,754.28,1979.67,1398.02,1992.5,354.87,887.34,899.73,747.4,1814.98,914.63,194.14,1754.85,,153617.51,73785.6,14610.24,2961.98,9,28,25,2025-05-30 19:28:13,im,CENRL357,Argue paper him.,PRDCT34
d2cd31c2-bab4-4645-a184-43982c16eeb6,2025-04-01,1873202,24120.32,Girl field make decide.,3693.16,1099.0,1438.42,839.56,336.63,399.11,1038.81,29.09,1904.38,622.76,1264.25,1413.11,1519.32,913.81,,49701.14,16879.65,12818.25,97.18,11,13,13,2025-05-01 02:38:49,XK,CENRL185,Wear follow pick everything director will.,PRDCT80
6b1013a5-8dcf-4968-a68f-f70091210fe1,2025-03-25,7090491,68352.55,Campaign apply difficult happen reality.,4021.39,787.89,1290.44,417.64,450.34,1951.82,1988.69,1935.74,1032.19,125.88,1027.78,192.06,1810.31,1894.03,,197094.24,168421.74,14904.81,1072.05,0,19,20,2025-05-19 20:28:32,gm,CENRL872,City baby piece way identify.,PRDCT56
1829d11d-34cf-48ad-a681-7ec4846e6edd,2025-03-27,9460664,9959.41,Sea practice bill.,4781.64,1381.26,122.57,1699.26,1546.65,473.2,1014.69,529.06,616.84,990.73,1779.36,1503.63,388.49,388.35,,94371.22,69531.41,12434.09,2049.25,12,9,16,2025-04-29 11:14:56,gc,CENRL041,Speak agree travel push.,PRDCT32
993630b8-8873-4dff-9045-f881d0c33288,2025-03-28,6525688,26407.18,Step art arm candidate responsibility administration.,4290.1,772.08,526.06,221.4,71.29,423.87,352.49,1702.3,207.19,1183.03,641.06,367.74,894.3,1778.12,,36152.82,16598.39,9140.93,1050.37,0,24,10,2025-05-18 15:26:15,dF,CENRL126,Your detail middle clear.,PRDCT96
c2fe5e39-3f8d-42e0-97af-620883cf587a,2025-05-02,9352640,3103.83,Family hear concern arm option bit as.,2771.72,1783.67,1154.0,125.52,1123.54,1440.05,235.13,521.03,517.44,1404.94,1882.34,170.77,401.23,1305.29,,62149.53,45239.97,12064.95,842.45,8,0,28,2025-04-09 12:53:07,ZY,CENRL840,Stock generation budget age.,PRDCT86
347d3239-9e34-45da-be02-539be61c07f3,2025-05-11,4748017,49019.55,A various no draw suddenly play.,2643.3,746.03,69.97,199.49,933.35,257.91,1696.98,1973.93,1928.08,1555.26,430.89,855.11,627.85,1223.57,,102767.65,78113.96,12498.42,1823.9,11,5,27,2025-04-28 14:56:44,YJ,CENRL662,Focus natural great blood region analysis.,PRDCT01
2c7ea74e-f25c-471f-90dc-cbef752c02f6,2025-04-16,7576563,42546.95,Language board agency effort red.,4648.99,345.49,672.64,118.61,1069.78,414.49,1129.57,1623.81,1684.48,1519.5,227.22,1611.66,1328.46,487.1,,90280.63,33780.75,12232.81,4649.32,1,27,24,2025-05-13 23:46:05,wb,CENRL478,Finally sometimes vote measure.,PRDCT99
7909167c-3d6d-4882-9c3a-ce3274ed460a,2025-05-18,8215278,64078.32,If over authority begin.,709.79,37.54,307.35,408.98,1358.75,1441.64,1742.16,1721.44,1344.7,1918.76,600.86,1401.34,850.26,1191.34,,37115.37,10502.61,14325.12,3862.94,3,16,25,2025-05-29 00:07:53,Zd,CENRL619,Spring director far more.,PRDCT53
a234bd6f-ded3-48c1-a39f-750968d1d2d1,2025-03-04,2689074,30197.15,On open because country.,1167.52,283.15,1027.3,1326.02,1474.65,426.57,1415.75,493.0,309.19,1755.98,187.64,1647.19,1350.47,1185.09,,59527.45,8908.16,12882.0,1850.24,12,27,29,2025-04-04 05:25:12,Hx,CENRL961,Mention experience all every.,PRDCT34
5c882196-b731-43f4-bd54-ae1e7c21a9a5,2025-04-11,3024123,50994.47,Out modern heart.,1797.53,471.72,1191.01,655.42,983.12,1494.49,1672.07,1782.01,1918.01,1822.94,785.28,945.57,51.29,92.72,,83062.62,181.29,13865.65,4270.38,3,14,9,2025-04-23 22:37:25,MO,CENRL810,Wife form war so.,PRDCT64
15b3878e-66bd-47ca-a98d-6549de8a04d5,2025-05-27,9909440,39701.08,Care red then standard again Congress sport.,4333.03,542.18,1247.37,1124.72,1921.67,358.09,229.24,399.26,1172.5,471.12,956.18,1594.52,1788.84,276.79,2024-12-09,118569.29,99217.31,12082.48,1861.11,2,16,5,2025-05-01 20:28:27,XF,CENRL974,Its road help.,PRDCT18
